transaction_id,date,store_id,customer_id,product_id,quantity,payment_method,discount_pct,unit_price,line_total
T501637,2024-11-23,S104,C1130,P10097,1,Cash,0.0,5.06,5.06
T501638,2024-08-23,S103,C1194,P10111,3,Card,0.0,7.71,23.13
T501639,2024-08-01,S102,C1292,P10080,2,QR,0.0,7.2,14.4
T501640,2024-03-25,S106,C1208,P10009,1,Cash,0.0,5.98,5.98
T501641,2024-10-08,S103,C1112,P10081,1,Card,0.0,9.5,9.5
T501642,2024-08-19,S110,C1243,P10107,1,Cash,0.0,13.63,13.63
T501643,2024-03-25,S101,C1165,P10007,1,Card,0.0,7.28,7.28
T501644,2024-03-05,S107,C1190,P10025,2,Cash,0.05,6.87,13.05
T501645,2024-05-13,S105,C1256,P10002,1,Card,0.0,14.54,14.54
T501646,2024-05-30,S101,C1217,P10058,1,Card,0.0,11.08,11.08
T501647,2024-04-24,S106,C1274,P10115,1,Cash,0.0,4.11,4.11
T501648,2024-03-04,S103,C1051,P10087,1,Card,0.0,6.98,6.98
T501649,2024-12-08,S111,C1157,P10002,1,Card,0.0,13.78,13.78
T501650,2024-12-28,S102,C1054,P10037,3,Cash,0.0,11.85,35.55
T501651,2024-12-17,S104,C1013,P10001,2,Card,0.0,1.67,3.34
T501652,2024-06-06,S103,C1268,P10098,1,Card,0.0,3.96,3.96
T501653,2024-03-17,S111,C1089,P10016,2,Cash,0.0,10.78,21.56
T501654,2024-05-25,S103,C1026,P10072,3,Card,0.05,11.28,32.15
T501655,2024-12-08,S111,C1088,P10035,1,Card,0.0,1.42,1.42
T501656,2024-08-12,S110,C1040,P10085,1,Card,0.0,2.59,2.59
T501657,2024-11-08,S103,C1267,P10094,1,Card,0.0,10.12,10.12
T501658,2024-04-12,S108,C1137,P10118,1,Cash,0.0,12.84,12.84
T501659,2024-12-12,S111,C1005,P10097,2,Card,0.0,4.93,9.86
T501660,2024-10-27,S103,C1241,P10087,1,Cash,0.0,6.77,6.77
T501661,2024-03-28,S103,C1161,P10072,1,Card,0.0,11.19,11.19
T501662,2024-10-29,S103,C1179,P10109,1,Card,0.0,5.45,5.45
T501663,2024-06-16,S103,C1296,P10106,1,Card,0.05,7.97,7.57
T501664,2024-06-18,S100,C1005,P10001,1,Card,0.0,1.64,1.64
T501665,2024-05-14,S103,C1270,P10084,2,QR,0.0,3.32,6.64
T501666,2024-02-19,S103,C1271,P10033,1,Card,0.0,5.58,5.58
T501667,2024-12-05,S103,C1155,P10026,1,Card,0.0,4.58,4.58
T501668,2024-12-12,S102,C1084,P10036,1,Card,0.0,4.69,4.69
T501669,2024-05-13,S110,C1199,P10070,3,Cash,0.15,8.02,20.45
T501670,2024-12-12,S106,C1009,P10021,1,Card,0.0,2.55,2.55
T501671,2024-05-16,S101,C1137,P10067,1,Card,0.0,5.33,5.33
T501672,2024-09-01,S104,C1241,P10013,1,Cash,0.0,9.58,9.58
T501673,2024-04-18,S104,C1200,P10097,1,Card,0.0,5.04,5.04
T501674,2024-11-08,S111,C1155,P10022,1,Card,0.0,3.66,3.66
T501675,2024-10-13,S100,C1274,P10043,1,Card,0.05,8.44,8.02
T501676,2024-01-21,S103,C1224,P10105,2,Card,0.05,12.24,23.26
T501677,2024-03-30,S111,C1067,P10088,1,QR,0.15,7.01,5.96
T501678,2024-10-22,S111,C1183,P10064,1,Cash,0.0,16.93,16.93
T501679,2024-04-21,S106,C1194,P10114,2,Card,0.0,19.49,38.98
T501680,2024-10-27,S106,C1041,P10118,1,Card,0.1,13.28,11.95
T501681,2024-03-17,S101,C1150,P10111,1,Card,0.1,7.52,6.77
T501682,2024-06-25,S103,C1083,P10078,1,Cash,0.05,5.11,4.85
T501683,2024-12-08,S103,C1133,P10095,2,Card,0.05,6.2,11.78
T501684,2024-05-27,S103,C1297,P10077,2,QR,0.0,7.89,15.78
T501685,2024-04-10,S109,C1029,P10104,1,Cash,0.0,4.35,4.35
T501686,2024-09-02,S101,C1008,P10060,1,Card,0.0,6.59,6.59
T501687,2024-04-26,S103,C1169,P10084,2,QR,0.0,3.15,6.3
T501688,2024-04-01,S111,C1289,P10054,1,Card,0.0,6.43,6.43
T501689,2024-01-28,S103,C1167,P10110,2,Card,0.05,5.69,10.81
T501690,2024-01-25,S111,C1144,P10070,1,QR,0.05,7.99,7.59
T501691,2024-02-27,S111,C1227,P10099,3,Cash,0.0,9.24,27.72
T501692,2024-10-23,S103,C1075,P10084,2,Card,0.0,3.43,6.86
T501693,2024-05-13,S102,C1222,P10049,1,Card,0.0,22.36,22.36
T501694,2024-11-26,S103,C1176,P10103,1,Card,0.0,8.34,8.34
T501695,2024-09-05,S103,C1188,P10011,1,Card,0.0,9.65,9.65
T501696,2024-02-07,S103,C1045,P10078,1,Cash,0.0,5.16,5.16
T501697,2024-03-15,S103,C1016,P10014,1,Cash,0.0,4.81,4.81
T501698,2024-05-21,S111,C1065,P10016,1,Cash,0.0,11.02,11.02
T501699,2024-11-17,S102,C1260,P10033,1,Cash,0.0,5.93,5.93
T501700,2024-06-16,S106,C1122,P10107,1,Cash,0.0,13.27,13.27
T501701,2024-09-15,S100,C1230,P10034,2,Card,0.0,7.15,14.3
T501702,2024-12-20,S103,C1124,P10038,1,Cash,0.05,9.76,9.27
T501703,2024-08-12,S110,C1111,P10101,2,Card,0.0,7.01,14.02
T501704,2024-05-31,S103,C1271,P10077,1,Card,0.0,7.91,7.91
T501705,2024-01-19,S103,C1080,P10054,1,Cash,0.0,6.77,6.77
T501706,2024-05-25,S104,C1245,P10058,1,QR,0.15,11.49,9.77
T501707,2024-08-28,S106,C1214,P10004,1,Card,0.0,13.83,13.83
T501708,2024-12-09,S106,C1234,P10029,1,Cash,0.0,3.79,3.79
T501709,2024-08-24,S103,C1081,P10003,1,QR,0.05,10.73,10.19
T501710,2024-02-04,S103,C1293,P10014,4,Card,0.0,4.74,18.96
T501711,2024-07-08,S111,C1075,P10102,1,Cash,0.0,9.44,9.44
T501712,2024-01-01,S110,C1014,P10034,2,Card,0.0,6.87,13.74
T501713,2024-06-01,S103,C1219,P10108,1,Card,0.1,6.38,5.74
T501714,2024-05-05,S110,C1229,P10073,1,Card,0.0,4.51,4.51
T501715,2024-12-10,S103,C1264,P10054,1,Card,0.05,6.99,6.64
T501716,2024-08-13,S103,C1263,P10065,2,Cash,0.0,2.51,5.02
T501717,2024-08-08,S102,C1109,P10107,1,QR,0.0,14.02,14.02
T501718,2024-07-29,S103,C1199,P10059,2,Card,0.0,7.23,14.46
T501719,2024-01-25,S103,C1225,P10023,1,Card,0.0,2.93,2.93
T501720,2024-01-16,S100,C1184,P10091,1,Cash,0.05,5.95,5.65
T501721,2024-06-30,S103,C1030,P10021,1,Card,0.15,2.74,2.33
T501722,2024-11-24,S106,C1101,P10043,1,Card,0.05,8.29,7.88
T501723,2024-05-08,S105,C1258,P10031,1,Card,0.2,7.37,5.9
T501724,2024-02-11,S104,C1098,P10094,1,QR,0.0,10.51,10.51
T501725,2024-12-01,S110,C1298,P10082,1,QR,0.05,6.98,6.63
T501726,2024-08-23,S100,C1284,P10050,1,Card,0.0,4.18,4.18
T501727,2024-12-25,S103,C1265,P10084,1,Card,0.0,3.44,3.44
T501728,2024-02-03,S107,C1139,P10002,1,Cash,0.0,14.23,14.23
T501729,2024-12-10,S103,C1285,P10069,1,Card,0.0,7.6,7.6
T501730,2024-02-14,S103,C1215,P10031,1,Cash,0.1,7.37,6.63
T501731,2024-05-13,S102,C1031,P10001,2,Card,0.0,1.67,3.34
T501732,2024-01-21,S110,C1087,P10087,2,QR,0.1,6.73,12.11
T501733,2024-05-01,S103,C1062,P10108,1,Cash,0.0,7.04,7.04
T501734,2024-03-10,S110,C1278,P10058,1,Card,0.05,11.1,10.54
T501735,2024-12-17,S103,C1073,P10090,1,QR,0.0,51.04,51.04
T501736,2024-12-26,S105,C1123,P10072,2,Card,0.0,11.18,22.36
T501737,2024-02-17,S108,C1268,P10076,2,Card,0.0,3.36,6.72
T501738,2024-02-08,S104,C1284,P10118,1,Card,0.0,13.72,13.72
T501739,2024-10-13,S103,C1120,P10013,2,Card,0.0,9.41,18.82
T501740,2024-01-10,S103,C1211,P10050,1,QR,0.0,4.59,4.59
T501741,2024-01-30,S108,C1147,P10010,1,Card,0.0,5.7,5.7
T501742,2024-08-31,S103,C1077,P10077,3,Cash,0.0,7.94,23.82
T501743,2024-09-30,S103,C1013,P10079,2,Cash,0.0,6.8,13.6
T501744,2024-03-28,S101,C1135,P10009,2,Cash,0.0,6.15,12.3
T501745,2024-08-31,S110,C1279,P10083,1,Card,0.1,3.82,3.44
T501746,2024-11-24,S101,C1078,P10079,1,QR,0.0,6.75,6.75
T501747,2024-01-15,S104,C1242,P10057,2,Card,0.05,6.45,12.26
T501748,2024-01-04,S103,C1192,P10033,1,QR,0.0,5.84,5.84
T501749,2024-07-09,S103,C1241,P10079,1,QR,0.15,7.35,6.25
T501750,2024-06-16,S105,C1050,P10077,1,Card,0.0,7.8,7.8
T501751,2024-01-09,S101,C1231,P10052,2,Card,0.0,13.56,27.12
T501752,2024-04-18,S103,C1258,P10027,3,Card,0.0,4.82,14.46
T501753,2024-05-16,S106,C1217,P10017,1,Cash,0.0,6.34,6.34
T501754,2024-06-02,S109,C1205,P10025,2,Card,0.0,7.0,14.0
T501755,2024-07-27,S102,C1119,P10101,1,Card,0.0,6.71,6.71
T501756,2024-09-28,S110,C1079,P10006,1,Card,0.0,4.69,4.69
T501757,2024-05-22,S104,C1041,P10044,2,Card,0.0,4.64,9.28
T501758,2024-04-08,S110,C1020,P10097,1,Cash,0.0,5.12,5.12
T501759,2024-11-03,S103,C1009,P10110,2,Card,0.0,5.63,11.26
T501760,2024-03-09,S103,C1152,P10112,3,Card,0.0,5.3,15.9
T501761,2024-09-03,S110,C1293,P10044,1,Cash,0.0,4.96,4.96
T501762,2024-09-17,S110,C1085,P10070,2,Card,0.0,7.77,15.54
T501763,2024-10-02,S103,C1112,P10096,2,Cash,0.0,8.22,16.44
T501764,2024-03-19,S103,C1188,P10034,1,Card,0.0,6.89,6.89
T501765,2024-05-25,S103,C1111,P10051,2,Cash,0.0,4.46,8.92
T501766,2024-04-20,S103,C1174,P10113,1,Card,0.0,2.84,2.84
T501767,2024-09-14,S103,C1003,P10102,2,Card,0.0,9.48,18.96
T501768,2024-04-02,S103,C1221,P10020,1,Cash,0.2,2.97,2.38
T501769,2024-01-13,S110,C1220,P10112,2,Card,0.0,5.59,11.18
T501770,2024-09-16,S101,C1170,P10027,1,Card,0.0,4.54,4.54
T501771,2024-04-18,S105,C1212,P10095,1,Cash,0.0,6.24,6.24
T501772,2024-11-25,S102,C1252,P10043,1,Cash,0.15,8.43,7.17
T501773,2024-07-07,S103,C1123,P10079,1,Card,0.0,7.2,7.2
T501774,2024-04-04,S101,C1127,P10055,1,Cash,0.0,16.72,16.72
T501775,2024-04-14,S103,C1212,P10009,1,Card,0.0,5.96,5.96
T501776,2024-01-08,S106,C1111,P10022,2,Card,0.0,3.66,7.32
T501777,2024-03-07,S110,C1084,P10047,2,Cash,0.0,4.16,8.32
T501778,2024-07-09,S103,C1003,P10051,3,Card,0.0,4.8,14.4
T501779,2024-12-31,S103,C1064,P10113,2,Card,0.2,2.94,4.7
T501780,2024-09-12,S103,C1119,P10014,2,Card,0.1,4.77,8.59
T501781,2024-01-09,S110,C1242,P10054,1,Cash,0.1,6.82,6.14
T501782,2024-04-26,S106,C1136,P10042,2,Card,0.0,4.42,8.84
T501783,2024-09-23,S103,C1246,P10049,2,Cash,0.0,20.81,41.62
T501784,2024-04-08,S105,C1044,P10005,1,Cash,0.0,5.28,5.28
T501785,2024-10-24,S110,C1145,P10032,2,Card,0.05,4.36,8.28
T501786,2024-06-12,S100,C1175,P10061,1,Cash,0.0,10.77,10.77
T501787,2024-05-20,S103,C1041,P10054,3,Cash,0.05,6.9,19.67
T501788,2024-09-24,S110,C1296,P10038,2,Cash,0.1,10.35,18.63
T501789,2024-02-06,S106,C1088,P10011,3,Cash,0.0,10.33,30.99
T501790,2024-03-14,S103,C1217,P10115,1,Cash,0.0,4.27,4.27
T501791,2024-03-13,S103,C1227,P10099,1,Cash,0.0,9.49,9.49
T501792,2024-11-03,S103,C1297,P10030,4,Cash,0.0,10.46,41.84
T501793,2024-07-17,S103,C1290,P10073,1,Card,0.0,4.39,4.39
T501794,2024-05-09,S104,C1066,P10052,1,Cash,0.0,13.39,13.39
T501795,2024-09-02,S103,C1250,P10033,1,Card,0.0,5.5,5.5
T501796,2024-11-07,S106,C1040,P10040,2,Card,0.0,5.4,10.8
T501797,2024-02-29,S110,C1098,P10009,1,Card,0.0,5.55,5.55
T501798,2024-10-05,S102,C1078,P10051,1,Cash,0.05,4.62,4.39
T501799,2024-04-12,S103,C1198,P10074,1,QR,0.0,7.24,7.24
T501800,2024-10-22,S103,C1146,P10056,1,Card,0.0,8.92,8.92
T501801,2024-11-15,S106,C1105,P10077,1,Cash,0.0,7.8,7.8
T501802,2024-12-06,S103,C1192,P10002,2,Cash,0.0,14.07,28.14
T501803,2024-05-30,S104,C1121,P10056,2,Card,0.0,9.16,18.32
T501804,2024-06-05,S110,C1076,P10032,2,QR,0.0,4.68,9.36
T501805,2024-07-24,S103,C1111,P10006,1,Card,0.0,4.64,4.64
T501806,2024-06-27,S110,C1296,P10003,2,Card,0.0,10.39,20.78
T501807,2024-07-15,S111,C1169,P10038,4,Cash,0.0,10.03,40.12
T501808,2024-08-10,S101,C1005,P10047,1,Card,0.0,4.58,4.58
T501809,2024-03-29,S103,C1196,P10073,1,Cash,0.0,4.41,4.41
T501810,2024-10-13,S111,C1097,P10078,5,Card,0.0,5.03,25.15
T501811,2024-10-02,S111,C1229,P10015,1,Cash,0.05,3.8,3.61
T501812,2024-08-23,S101,C1167,P10037,2,Cash,0.0,11.06,22.12
T501813,2024-07-01,S100,C1296,P10003,1,Card,0.05,10.64,10.11
T501814,2024-07-27,S102,C1264,P10003,2,Card,0.0,10.86,21.72
T501815,2024-05-09,S111,C1007,P10119,3,Cash,0.0,13.81,41.43
T501816,2024-06-01,S102,C1171,P10118,1,Card,0.0,13.32,13.32
T501817,2024-01-13,S103,C1194,P10099,1,Cash,0.05,9.99,9.49
T501818,2024-05-01,S110,C1268,P10026,1,Card,0.05,4.58,4.35
T501819,2024-12-24,S100,C1018,P10085,1,Card,0.0,2.46,2.46
T501820,2024-08-07,S103,C1048,P10085,1,Card,0.1,2.6,2.34
T501821,2024-04-15,S103,C1157,P10016,2,Card,0.0,10.48,20.96
T501822,2024-03-10,S110,C1065,P10108,1,Cash,0.0,6.64,6.64
T501823,2024-07-13,S103,C1058,P10097,1,Cash,0.0,4.92,4.92
T501824,2024-07-04,S106,C1158,P10095,1,Card,0.0,6.04,6.04
T501825,2024-04-08,S105,C1270,P10115,1,Cash,0.0,4.15,4.15
T501826,2024-03-22,S103,C1120,P10069,1,Cash,0.0,8.05,8.05
T501827,2024-03-15,S100,C1253,P10053,-2,Card,0.1,7.32,-13.18
T501828,2024-12-05,S103,C1260,P10096,2,Card,0.0,8.6,17.2
T501829,2024-07-10,S103,C1134,P10007,1,Card,0.05,7.3,6.94
T501830,2024-11-20,S109,C1273,P10113,1,Cash,0.0,2.94,2.94
T501831,2024-08-01,S108,C1055,P10052,1,Cash,0.0,12.96,12.96
T501832,2024-11-10,S103,C1095,P10099,1,Cash,0.0,9.96,9.96
T501833,2024-11-13,S103,C1113,P10004,1,Card,0.0,13.97,13.97
T501834,2024-05-23,S103,C1027,P10068,2,Cash,0.15,4.11,6.99
T501835,2024-08-03,S109,C1001,P10046,1,Card,0.0,14.66,14.66
T501836,2024-12-26,S103,C1211,P10073,1,Cash,0.0,4.69,4.69
T501837,2024-11-19,S103,C1067,P10039,2,Card,0.0,6.88,13.76
T501838,2024-01-15,S103,C1127,P10006,2,Card,0.15,4.8,8.16
T501839,2024-08-04,S103,C1023,P10011,1,Cash,0.0,10.08,10.08
T501840,2024-02-04,S103,C1252,P10093,2,Cash,0.05,8.11,15.41
T501841,2024-07-01,S103,C1229,P10024,3,Cash,0.0,9.56,28.68
T501842,2024-09-26,S101,C1175,P10027,1,Card,0.0,4.42,4.42
T501843,2024-12-23,S106,C1220,P10042,1,Card,0.0,4.27,4.27
T501844,2024-04-09,S103,C1035,P10076,1,Card,0.0,3.43,3.43
T501845,2024-01-07,S103,C1001,P10046,2,Card,0.0,15.66,31.32
T501846,2024-01-30,S103,C1273,P10048,1,Card,0.0,7.0,7.0
T501847,2024-10-31,S103,C1176,P10085,4,Card,0.0,2.49,9.96
T501848,2024-05-23,S103,C1263,P10053,2,Cash,0.0,7.43,14.86
T501849,2024-04-20,S103,C1185,P10017,1,Card,0.0,6.56,6.56
T501850,2024-08-19,S103,C1014,P10026,1,Card,0.05,4.88,4.64
T501851,2024-06-27,S103,C1278,P10071,1,QR,0.0,1.66,1.66
T501852,2024-03-12,S103,C1193,P10005,1,Cash,0.0,5.73,5.73
T501853,2024-07-28,S102,C1197,P10074,3,Card,0.0,6.92,20.76
T501854,2024-08-07,S110,C1063,P10092,1,Card,0.0,4.18,4.18
T501855,2024-03-20,S103,C1289,P10104,1,Card,0.0,4.16,4.16
T501856,2024-03-23,S103,C1017,P10068,1,Card,0.1,3.7,3.33
T501857,2024-02-11,S100,C1063,P10070,1,QR,0.0,7.54,7.54
T501858,2024-09-29,S103,C1250,P10021,1,QR,0.0,2.8,2.8
T501859,2024-07-09,S103,C1016,P10058,1,Card,0.0,11.28,11.28
T501860,2024-06-21,S103,C1140,P10046,1,Card,0.0,14.94,14.94
T501861,2024-01-07,S106,C1244,P10116,1,Card,0.0,10.39,10.39
T501862,2024-06-03,S102,C1289,P10117,1,Cash,0.1,9.53,8.58
T501863,2024-01-10,S103,C1086,P10067,2,Cash,0.0,5.05,10.1
T501864,2024-02-03,S109,C1198,P10031,1,QR,0.05,7.86,7.47
T501865,2024-02-05,S111,C1160,P10082,1,Card,0.0,7.07,7.07
T501866,2024-01-06,S102,C1139,P10108,1,QR,0.0,6.78,6.78
T501867,2024-08-02,S103,C1075,P10096,1,Card,0.0,8.62,8.62
T501868,2024-05-13,S103,C1018,P10000,4,Card,0.0,6.57,26.28
T501869,2024-10-11,S101,C1049,P10053,1,QR,0.0,7.96,7.96
T501870,2024-05-05,S103,C1231,P10045,2,Cash,0.0,2.79,5.58
T501871,2024-12-02,S102,C1294,P10040,1,Card,0.0,5.36,5.36
T501872,2024-06-22,S106,C1011,P10119,1,Card,0.0,14.14,14.14
T501873,2024-05-31,S103,C1014,P10107,2,Cash,0.0,13.48,26.96
T501874,2024-11-26,S102,C1027,P10113,1,Cash,0.05,2.77,2.63
T501875,2024-01-26,S100,C1291,P10040,2,Card,0.0,5.47,10.94
T501876,2024-04-24,S109,C1249,P10007,1,Card,0.05,7.12,6.76
T501877,2024-10-10,S102,C1097,P10031,1,Cash,0.0,7.56,7.56
T501878,2024-03-15,S103,C1038,P10029,2,Card,0.0,3.69,7.38
T501879,2024-06-14,S103,C1037,P10045,1,Card,0.05,3.06,2.91
T501880,2024-07-07,S103,C1299,P10091,2,Card,0.0,6.01,12.02
T501881,2024-03-18,S103,C1178,P10104,1,Cash,0.0,4.16,4.16
T501882,2024-03-30,S101,C1096,P10051,2,Card,0.2,4.26,6.82
T501883,2024-06-24,S103,C1281,P10095,1,Cash,0.0,6.08,6.08
T501884,2024-01-21,S103,C1237,P10088,2,Cash,0.05,7.2,13.68
T501885,2024-02-23,S103,C1163,P10097,3,Cash,0.0,5.56,16.68
T501886,2024-07-02,S104,C1096,P10060,1,Card,0.0,6.67,6.67
T501887,2024-12-24,S103,C1256,P10096,-1,Cash,0.05,8.36,-7.94
T501888,2024-08-09,S100,C1261,P10012,2,Cash,0.0,5.47,10.94
T501889,2024-11-10,S103,C1292,P10088,1,Cash,0.0,6.88,6.88
T501890,2024-11-23,S103,C1257,P10105,1,QR,0.0,11.62,11.62
T501891,2024-06-27,S111,C1248,P10039,3,QR,0.0,6.86,20.58
T501892,2024-10-02,S103,C1244,P10102,2,Cash,0.0,9.53,19.06
T501893,2024-04-21,S103,C1250,P10060,1,Cash,0.05,6.18,5.87
T501894,2024-08-11,S103,C1122,P10119,1,QR,0.1,13.16,11.84
T501895,2024-08-01,S111,C1168,P10043,1,Cash,0.0,8.22,8.22
T501896,2024-02-28,S109,C1174,P10112,1,Cash,0.05,5.03,4.78
T501897,2024-11-22,S103,C1268,P10061,1,Cash,0.0,10.1,10.1
T501898,2024-04-18,S103,C1203,P10043,2,QR,0.0,8.47,16.94
T501899,2024-06-05,S103,C1065,P10047,1,Card,0.0,4.6,4.6
T501900,2024-07-09,S103,C1058,P10073,3,Cash,0.0,4.6,13.8
T501901,2024-07-18,S106,C1218,P10058,2,Cash,0.0,11.35,22.7
T501902,2024-11-07,S103,C1265,P10056,3,QR,0.0,8.96,26.88
T501903,2024-07-14,S101,C1140,P10094,1,Card,0.05,10.04,9.54
T501904,2024-02-04,S106,C1235,P10107,1,Card,0.0,14.25,14.25
T501905,2024-09-02,S108,C1217,P10010,1,Cash,0.0,5.53,5.53
T501906,2024-08-24,S103,C1014,P10024,1,Card,0.0,9.37,9.37
T501907,2024-04-13,S104,C1137,P10060,1,Cash,0.15,6.53,5.55
T501908,2024-01-07,S103,C1231,P10045,2,Card,0.0,2.7,5.4
T501909,2024-10-09,S110,C1088,P10053,1,Cash,0.0,7.21,7.21
T501910,2024-01-01,S110,C1076,P10115,1,Cash,0.0,4.16,4.16
T501911,2024-08-06,S103,C1135,P10108,1,Card,0.1,6.33,5.7
T501912,2024-08-17,S106,C1109,P10033,2,Card,0.0,5.78,11.56
T501913,2024-06-20,S110,C1090,P10083,3,Card,0.0,3.81,11.43
T501914,2024-03-27,S103,C1189,P10006,1,Cash,0.0,4.79,4.79
T501915,2024-02-10,S103,C1072,P10096,1,Card,0.0,8.73,8.73
T501916,2024-05-02,S106,C1172,P10061,3,Card,0.1,10.66,28.78
T501917,2024-11-26,S103,C1034,P10056,1,Card,0.0,9.23,9.23
T501918,2024-10-24,S103,C1209,P10098,2,Card,0.0,4.13,8.26
T501919,2024-06-26,S110,C1297,P10092,1,Cash,0.0,4.41,4.41
T501920,2024-03-03,S106,C1132,P10115,1,Card,0.15,3.97,3.37
T501921,2024-06-13,S103,C1282,P10075,1,Cash,0.0,12.57,12.57
T501922,2024-07-05,S103,C1197,P10004,2,QR,0.0,14.44,28.88
T501923,2024-07-27,S103,C1031,P10075,1,Card,0.0,11.55,11.55
T501924,2024-08-14,S103,C1135,P10092,1,Card,0.0,4.38,4.38
T501925,2024-02-17,S102,C1247,P10034,1,Cash,0.0,6.99,6.99
T501926,2024-08-11,S106,C1145,P10083,1,Cash,0.0,3.96,3.96
T501927,2024-01-03,S103,C1142,P10036,2,Card,0.0,4.69,9.38
T501928,2024-06-23,S103,C1233,P10059,2,Cash,0.0,7.11,14.22
T501929,2024-04-08,S103,C1043,P10064,1,Card,0.0,17.18,17.18
T501930,2024-04-25,S111,C1031,P10015,2,Card,0.0,3.89,7.78
T501931,2024-09-26,S103,C1230,P10029,1,Cash,0.0,3.73,3.73
T501932,2024-09-09,S101,C1027,P10072,1,Cash,0.05,10.93,10.38
T501933,2024-11-12,S101,C1159,P10041,2,Card,0.0,10.03,20.06
T501934,2024-04-04,S103,C1206,P10060,1,Cash,0.0,6.35,6.35
T501935,2024-09-29,S103,C1017,P10073,1,Card,0.0,4.34,4.34
T501936,2024-01-24,S103,C1102,P10076,1,Card,0.05,3.42,3.25
T501937,2024-04-25,S103,C1069,P10047,2,Cash,0.0,4.41,8.82
T501938,2024-05-30,S101,C1118,P10061,1,Card,0.0,10.6,10.6
T501939,2024-12-03,S103,C1138,P10083,1,Card,0.0,3.82,3.82
T501940,2024-02-19,S103,C1159,P10092,2,QR,0.0,4.02,8.04
T501941,2024-07-24,S102,C1231,P10063,2,Card,0.0,11.27,22.54
T501942,2024-11-30,S101,C1147,P10056,2,Card,0.0,8.98,17.96
T501943,2024-03-19,S101,C1242,P10067,1,Cash,0.0,5.02,5.02
T501944,2024-03-10,S101,C1034,P10045,1,Card,0.0,2.81,2.81
T501945,2024-01-27,S103,C1238,P10112,1,Cash,0.0,5.68,5.68
T501946,2024-09-27,S103,C1148,P10027,2,Card,0.0,4.95,9.9
T501947,2024-02-19,S103,C1110,P10100,2,Cash,0.05,13.39,25.44
T501948,2024-10-18,S102,C1016,P10076,4,Card,0.0,3.36,13.44
T501949,2024-09-03,S111,C1225,P10002,1,Cash,0.0,14.16,14.16
T501950,2024-09-20,S110,C1139,P10036,1,Card,0.0,4.49,4.49
T501951,2024-03-19,S103,C1143,P10047,1,Card,0.0,4.38,4.38
T501952,2024-07-08,S103,C1259,P10018,1,Card,0.05,10.95,10.4
T501953,2024-02-16,S103,C1216,P10091,1,QR,0.0,5.99,5.99
T501954,2024-12-26,S103,C1161,P10082,4,Card,0.0,7.38,29.52
T501955,2024-12-19,S100,C1091,P10016,1,Cash,0.0,10.44,10.44
T501956,2024-12-17,S105,C1173,P10081,1,Card,0.0,9.16,9.16
T501957,2024-07-07,S103,C1204,P10081,2,Card,0.0,10.07,20.14
T501958,2024-09-12,S110,C1152,P10086,-1,Card,0.1,6.22,-5.6
T501959,2024-08-09,S102,C1102,P10039,2,Card,0.0,7.45,14.9
T501960,2024-08-28,S108,C1201,P10049,1,Cash,0.0,20.95,20.95
T501961,2024-09-25,S108,C1279,P10072,1,Card,0.05,10.77,10.23
T501962,2024-01-01,S101,C1064,P10028,1,Cash,0.0,8.65,8.65
T501963,2024-02-03,S103,C1116,P10050,1,Card,0.0,4.48,4.48
T501964,2024-03-19,S102,C1152,P10041,1,Cash,0.1,9.11,8.2
T501965,2024-08-23,S103,C1155,P10028,1,Cash,0.0,8.8,8.8
T501966,2024-11-29,S103,C1163,P10065,1,Card,0.1,2.44,2.2
T501967,2024-12-14,S103,C1081,P10016,1,Card,0.0,10.47,10.47
T501968,2024-04-07,S103,C1005,P10119,1,QR,0.2,14.32,11.46
T501969,2024-03-22,S111,C1066,P10108,1,Cash,0.0,6.8,6.8
T501970,2024-07-10,S101,C1237,P10030,1,Card,0.0,10.85,10.85
T501971,2024-09-09,S111,C1071,P10091,2,Card,0.05,6.17,11.72
T501972,2024-02-07,S103,C1094,P10106,3,Cash,0.0,7.46,22.38
T501973,2024-01-14,S106,C1077,P10111,2,Cash,0.0,7.89,15.78
T501974,2024-12-12,S103,C1066,P10051,1,Cash,0.0,4.54,4.54
T501975,2024-11-05,S102,C1175,P10038,2,QR,0.0,10.06,20.12
T501976,2024-07-27,S110,C1171,P10059,1,Card,0.0,6.98,6.98
T501977,2024-12-22,S103,C1254,P10093,1,Card,0.05,8.32,7.9
T501978,2024-03-29,S104,C1062,P10098,1,Cash,0.05,3.93,3.73
T501979,2024-02-25,S103,C1245,P10111,2,Cash,0.05,7.91,15.03
T501980,2024-04-03,S103,C1191,P10050,2,Card,0.0,4.45,8.9
T501981,2024-04-02,S103,C1070,P10083,4,QR,0.05,3.86,14.67
T501982,2024-12-05,S106,C1228,P10015,1,Card,0.0,4.03,4.03
T501983,2024-03-25,S101,C1062,P10097,2,Card,0.05,5.39,10.24
T501984,2024-09-01,S104,C1296,P10013,1,Card,0.2,9.59,7.67
T501985,2024-01-22,S110,C1244,P10089,1,QR,0.0,37.11,37.11
T501986,2024-10-17,S101,C1006,P10083,3,Card,0.0,3.85,11.55
T501987,2024-09-28,S102,C1259,P10041,1,QR,0.05,9.83,9.34
T501988,2024-11-01,S106,C1088,P10050,1,Cash,0.0,4.32,4.32
T501989,2024-05-01,S103,C1176,P10023,1,Card,0.0,2.83,2.83
T501990,2024-05-07,S103,C1203,P10106,2,Card,0.05,7.45,14.16
